EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-03-2026
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : daily Minimum temperature in 0.1 &#176;C
23-27 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station HUNGARY, SZEGED KULTERULET (STAID: 851).
Blended and updated with sources: 259492 152448 912982 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
259492,20210405,  -38,    0
259492,20210406,   25,    0
259492,20210407,  -30,    0
259492,20210408,  -41,    0
259492,20210409,  -49,    0
259492,20210410,    2,    0
259492,20210411,   11,    0
259492,20210412,   40,    0
259492,20210413,   42,    0
259492,20210414,   28,    0
259492,20210415,   25,    0
259492,20210416,    3,    0
259492,20210417,   36,    0
259492,20210418,   57,    0
259492,20210419,   59,    0
259492,20210420,   55,    0
259492,20210421,   55,    0
259492,20210422,   60,    0
259492,20210423,   47,    0
259492,20210424,   35,    0
259492,20210425,   16,    0
259492,20210426,   28,    0
259492,20210427,   68,    0
259492,20210428,   85,    0
259492,20210429,   91,    0
259492,20210430,  116,    0
259492,20210501,  134,    0
259492,20210502,  138,    0
259492,20210503,   75,    0
259492,20210504,   15,    0
259492,20210505,   88,    0
259492,20210506,   82,    0
259492,20210507,   87,    0
259492,20210508,   51,    0
259492,20210509,   23,    0
259492,20210510,   93,    0
259492,20210511,   99,    0
259492,20210512,  129,    0
259492,20210513,  102,    0
259492,20210514,  117,    0
259492,20210515,   76,    0
259492,20210516,  122,    0
259492,20210517,   96,    0
259492,20210518,  114,    0
259492,20210519,   76,    0
259492,20210520,  108,    0
259492,20210521,   68,    0
259492,20210522,  102,    0
259492,20210523,  116,    0
259492,20210524,   64,    0
259492,20210525,  111,    0
259492,20210526,   71,    0
259492,20210527,   57,    0
259492,20210528,  122,    0
259492,20210529,   83,    0
259492,20210530,   81,    0
259492,20210531,   90,    0
259492,20210601,   74,    0
259492,20210602,   64,    0
259492,20210603,   66,    0
259492,20210604,   79,    0
259492,20210605,   99,    0
259492,20210606,  159,    0
259492,20210607,  100,    0
259492,20210608,  125,    0
259492,20210609,  127,    0
259492,20210610,  151,    0
259492,20210611,  131,    0
259492,20210612,  118,    0
259492,20210613,  176,    0
259492,20210614,   95,    0
259492,20210615,   98,    0
259492,20210616,  120,    0
259492,20210617,  136,    0
259492,20210618,  138,    0
259492,20210619,  164,    0
259492,20210620,  149,    0
259492,20210621,  163,    0
259492,20210622,  206,    0
259492,20210623,  205,    0
259492,20210624,  179,    0
259492,20210625,  226,    0
259492,20210626,  177,    0
259492,20210627,  156,    0
259492,20210628,  163,    0
259492,20210629,  181,    0
259492,20210630,  204,    0
259492,20210701,  167,    0
259492,20210702,  149,    0
259492,20210703,  143,    0
259492,20210704,  133,    0
259492,20210705,  149,    0
259492,20210706,  163,    0
259492,20210707,  161,    0
259492,20210708,  185,    0
259492,20210709,  238,    0
259492,20210710,  180,    0
259492,20210711,  186,    0
259492,20210712,  169,    0
259492,20210713,  184,    0
259492,20210714,  249,    0
259492,20210715,  202,    0
259492,20210716,  197,    0
259492,20210717,  195,    0
259492,20210718,  182,    0
259492,20210719,  186,    0
259492,20210720,  189,    0
259492,20210721,  143,    0
259492,20210722,  142,    0
259492,20210723,  137,    0
259492,20210724,  144,    0
259492,20210725,  176,    0
259492,20210726,  217,    0
259492,20210727,  204,    0
259492,20210728,  199,    0
259492,20210729,  215,    0
259492,20210730,  169,    0
259492,20210731,  179,    0
259492,20210801,  178,    0
259492,20210802,  166,    0
259492,20210803,  157,    0
259492,20210804,  176,    0
259492,20210805,  190,    0
259492,20210806,  149,    0
259492,20210807,  122,    0
259492,20210808,  178,    0
259492,20210809,  195,    0
259492,20210810,  178,    0
259492,20210811,  141,    0
259492,20210812,  162,    0
259492,20210813,  159,    0
259492,20210814,  178,    0
259492,20210815,  196,    0
259492,20210816,  209,    0
259492,20210817,  174,    0
259492,20210818,  120,    0
259492,20210819,   86,    0
259492,20210820,   98,    0
259492,20210821,  117,    0
259492,20210822,  129,    0
259492,20210823,  157,    0
259492,20210824,  167,    0
259492,20210825,  139,    0
259492,20210826,  109,    0
259492,20210827,  137,    0
259492,20210828,   86,    0
259492,20210829,  138,    0
259492,20210830,  124,    0
259492,20210831,  126,    0
259492,20210901,  146,    0
259492,20210902,  108,    0
259492,20210903,  128,    0
259492,20210904,   93,    0
259492,20210905,  119,    0
259492,20210906,  101,    0
259492,20210907,   72,    0
259492,20210908,   81,    0
259492,20210909,   82,    0
259492,20210910,   79,    0
259492,20210911,   80,    0
259492,20210912,   98,    0
259492,20210913,   95,    0
259492,20210914,  127,    0
259492,20210915,  129,    0
259492,20210916,  153,    0
259492,20210917,  165,    0
259492,20210918,  112,    0
259492,20210919,  100,    0
259492,20210920,  103,    0
259492,20210921,   63,    0
259492,20210922,   99,    0
259492,20210923,   62,    0
259492,20210924,   79,    0
259492,20210925,   96,    0
259492,20210926,  116,    0
259492,20210927,  144,    0
259492,20210928,  168,    0
259492,20210929,  129,    0
259492,20210930,  118,    0
259492,20211001,  124,    0
259492,20211002,   91,    0
259492,20211003,   75,    0
259492,20211004,   81,    0
259492,20211005,   94,    0
259492,20211006,  118,    0
259492,20211007,  114,    0
259492,20211008,   97,    0
259492,20211009,   47,    0
259492,20211010,   72,    0
259492,20211011,   89,    0
259492,20211012,   90,    0
259492,20211013,   23,    0
259492,20211014,   33,    0
259492,20211015,   -7,    0
259492,20211016,   74,    0
259492,20211017,   16,    0
259492,20211018,    3,    0
259492,20211019,    9,    0
259492,20211020,   32,    0
259492,20211021,   59,    0
259492,20211022,  113,    0
259492,20211023,   71,    0
259492,20211024,    8,    0
259492,20211025,  -19,    0
259492,20211026,   36,    0
259492,20211027,  -11,    0
259492,20211028,  -15,    0
259492,20211029,  -15,    0
259492,20211030,   25,    0
259492,20211031,   17,    0
259492,20211101,   28,    0
259492,20211102,   74,    0
259492,20211103,   11,    0
259492,20211104,  123,    0
259492,20211105,   84,    0
259492,20211106,   52,    0
259492,20211107,   68,    0
259492,20211108,   68,    0
259492,20211109,   39,    0
259492,20211110,   -2,    0
259492,20211111,   -4,    0
259492,20211112,   -1,    0
259492,20211113,   -1,    0
259492,20211114,   22,    0
259492,20211115,   -4,    0
259492,20211116,    4,    0
259492,20211117,  -12,    0
259492,20211118,    3,    0
259492,20211119,   10,    0
259492,20211120,   38,    0
259492,20211121,  -11,    0
259492,20211122,  -13,    0
259492,20211123,   24,    0
259492,20211124,  -40,    0
259492,20211125,  -23,    0
259492,20211126,   39,    0
259492,20211127,   15,    0
259492,20211128,   54,    0
259492,20211129,   18,    0
259492,20211130,    3,    0
259492,20211201,   32,    0
259492,20211202,   45,    0
259492,20211203,   10,    0
259492,20211204,  -58,    0
259492,20211205,   -2,    0
259492,20211206,   32,    0
259492,20211207,    4,    0
259492,20211208,  -36,    0
259492,20211209,   -9,    0
259492,20211210,    8,    0
259492,20211211,   25,    0
259492,20211212,   16,    0
259492,20211213,   -3,    0
259492,20211214,  -38,    0
259492,20211215,  -34,    0
259492,20211216,   -1,    0
259492,20211217,   14,    0
259492,20211218,   15,    0
259492,20211219,    9,    0
259492,20211220,    4,    0
259492,20211221,  -30,    0
259492,20211222,  -59,    0
259492,20211223,  -63,    0
259492,20211224,  -18,    0
259492,20211225,   45,    0
259492,20211226,  -14,    0
259492,20211227,  -21,    0
259492,20211228,  -12,    0
259492,20211229,    4,    0
259492,20211230,   18,    0
259492,20211231,   32,    0
259492,20220101,   36,    0
259492,20220102,   13,    0
259492,20220103,   25,    0
259492,20220104,   17,    0
259492,20220105,   64,    0
259492,20220106,   25,    0
259492,20220107,  -53,    0
259492,20220108,  -37,    0
259492,20220109,  -25,    0
259492,20220110,  -44,    0
259492,20220111,  -13,    0
259492,20220112,  -80,    0
259492,20220113, -113,    0
259492,20220114,  -43,    0
259492,20220115,  -21,    0
259492,20220116,  -75,    0
259492,20220117,  -48,    0
259492,20220118,   -9,    0
259492,20220119,  -60,    0
259492,20220120,  -58,    0
259492,20220121,  -15,    0
259492,20220122,  -25,    0
259492,20220123,  -69,    0
259492,20220124,  -69,    0
259492,20220125, -114,    0
259492,20220126,   -9,    0
259492,20220127,  -36,    0
259492,20220128,  -12,    0
259492,20220129,   -5,    0
259492,20220130,   12,    0
259492,20220131,    4,    0
259492,20220201,  -10,    0
259492,20220202,  -39,    0
259492,20220203,    1,    0
259492,20220204,  -26,    0
259492,20220205,  -18,    0
259492,20220206,  -40,    0
259492,20220207,   28,    0
259492,20220208,   10,    0
259492,20220209,   53,    0
259492,20220210,  -21,    0
259492,20220211,  -10,    0
259492,20220212,   -5,    0
259492,20220213,  -50,    0
259492,20220214,  -23,    0
259492,20220215,   36,    0
259492,20220216,   50,    0
259492,20220217,    8,    0
259492,20220218,   40,    0
259492,20220219,   20,    0
259492,20220220,   35,    0
259492,20220221,    1,    0
259492,20220222,    9,    0
259492,20220223,   -3,    0
259492,20220224,  -35,    0
259492,20220225,  -23,    0
259492,20220226,   29,    0
